0.08923259964305608, 0.17777777777779136
13.399762046400937, 1.155555555555594
22.471743010113016, 5.155555555555793
33.25401546698393, 12.088888888889471
42.623438429506244, 13.06666666666733
51.62105889351577, 13.24444444444508
57.71861986912551, 13.68888888888955
60.7674003569304, 14.04444444444512
65.45211183819154, 14.844444444445173
80.24985127900058, 19.377777777778732
90.36287923854846, 24.17777777777897
116.46341463414635, 40.71111111111311
129.3277810826889, 50.40000000000248
134.53301606186787, 54.48888888889158
141.15110053539556, 59.7333333333363
146.80249851278995, 64.44444444444763
152.75133848899463, 69.42222222222563
158.62581796549665, 74.40000000000367
165.76442593694225, 80.44444444444842
172.08506841165976, 86.04444444444837
178.1082688875669, 91.28888888889281
184.13146936347408, 96.62222222222613
189.9315883402736, 101.77777777778168
193.27781082688867, 104.71111111111503
199.30101130279593, 110.1333333333372
